,age,gender,number_of_promotions,overtime,distance_from_home,number_of_dependents,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,attrition,years_at_company_log,monthly_income_capped,job_role_Finance,job_role_Healthcare,job_role_Media,job_role_Technology,work-life_balance_Fair,work-life_balance_Good,work-life_balance_Poor,job_satisfaction_Low,job_satisfaction_Medium,job_satisfaction_Very High,performance_rating_Below Average,performance_rating_High,performance_rating_Low,education_level_Bachelor’s Degree,education_level_High School,education_level_Master’s Degree,education_level_PhD,marital_status_Married,marital_status_Single,job_level_Mid,job_level_Senior,company_size_Medium,company_size_Small,company_reputation_Fair,company_reputation_Good,company_reputation_Poor,employee_recognition_Low,employee_recognition_Medium,employee_recognition_Very High
39362,38,0,0,1,18,1,84,1,0,0,1,1.9459101490553132,7553.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
39363,40,0,2,0,39,1,19,0,0,0,1,2.6390573296152584,7235.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
39364,56,0,0,0,43,5,32,1,0,1,1,2.772588722239781,4546.0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
39365,50,1,0,0,45,0,96,1,0,0,1,3.044522437723423,10807.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
39366,40,0,1,0,59,0,60,1,0,1,0,1.9459101490553132,6509.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
39367,28,0,0,0,43,0,29,0,0,0,1,2.9444389791664403,8912.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
39368,36,0,0,0,60,3,26,1,0,0,1,2.0794415416798357,9235.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
39369,23,1,1,0,42,0,70,0,0,0,1,2.772588722239781,7379.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
39370,46,1,0,0,77,1,84,0,0,0,0,3.6375861597263857,7629.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
39371,32,1,1,1,16,2,47,0,0,0,0,2.5649493574615367,8040.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
39372,40,1,0,0,64,3,100,0,0,1,1,3.1780538303479458,9275.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
39373,28,0,1,0,70,1,19,0,0,0,0,2.6390573296152584,8099.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False
39374,21,1,3,0,96,1,58,0,0,1,1,1.9459101490553132,9051.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
39375,47,0,1,0,3,3,62,1,0,0,0,2.302585092994046,5674.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False
39376,27,0,0,0,34,1,83,0,1,0,0,2.8903717578961645,7407.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
39377,39,1,1,0,56,4,78,1,0,0,1,2.8903717578961645,5617.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
39378,19,0,0,1,20,1,44,0,0,0,0,1.791759469228055,6160.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
39379,23,1,0,0,5,4,16,0,0,0,1,2.1972245773362196,9329.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
39380,48,0,0,0,24,2,28,0,0,0,0,1.6094379124341003,9151.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
39381,30,1,0,1,38,0,81,0,0,0,1,2.995732273553991,5014.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False
39382,46,1,0,1,30,0,102,1,0,0,1,3.5553480614894135,9012.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
39383,50,0,0,0,82,0,63,0,0,0,1,2.6390573296152584,5048.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
39384,18,0,0,0,7,2,74,0,0,0,1,2.302585092994046,3876.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
39385,38,0,1,0,66,0,26,0,1,1,0,2.9444389791664403,6660.0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
39386,44,0,0,1,1,0,70,1,0,0,1,2.302585092994046,6235.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
39387,51,0,0,0,33,0,38,0,0,0,1,3.295836866004329,5306.0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False
39388,53,1,0,0,19,6,108,0,0,0,0,3.6888794541139363,5677.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
39389,32,1,1,1,80,4,56,0,0,0,0,1.0986122886681098,8949.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
39390,30,1,2,0,67,1,80,0,1,1,0,2.3978952727983707,9776.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
39391,31,1,0,1,41,4,16,0,0,0,1,2.6390573296152584,6864.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
39392,27,0,1,0,11,1,92,1,0,0,1,2.70805020110221,8435.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
39393,44,1,2,0,38,5,80,1,0,0,1,3.295836866004329,8152.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
39394,28,1,0,1,82,4,86,0,0,0,0,2.3978952727983707,5155.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
39395,26,1,0,0,49,3,78,0,0,0,0,1.791759469228055,8974.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
39396,19,1,0,0,18,3,20,1,0,0,0,1.3862943611198906,11072.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
39397,20,0,0,0,28,0,81,0,0,0,0,2.302585092994046,8465.0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
39398,44,0,2,0,12,1,21,0,0,0,0,1.3862943611198906,9530.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
39399,22,1,2,1,51,2,58,1,0,0,1,2.0794415416798357,8834.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
39400,18,1,0,0,56,3,8,0,0,0,1,1.0986122886681098,7738.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False
39401,37,1,1,0,51,1,16,0,0,0,0,2.3978952727983707,6941.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
39402,41,0,0,0,84,1,39,0,0,0,1,2.9444389791664403,7808.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
39403,41,1,2,1,1,1,84,0,0,0,0,2.4849066497880004,6800.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False
39404,44,1,0,0,82,1,100,0,0,0,0,3.6109179126442243,6175.0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
39405,42,0,0,0,22,3,53,1,0,0,1,3.1780538303479458,7726.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
39406,45,0,0,0,84,0,60,0,0,1,0,3.044522437723423,8333.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
39407,40,1,0,0,55,1,29,0,0,0,0,2.995732273553991,8205.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39408,35,1,3,1,11,2,82,0,0,0,1,3.332204510175204,5898.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False
39409,43,1,1,0,49,0,15,0,0,0,0,2.5649493574615367,8509.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True
39410,56,0,0,0,12,3,88,0,0,0,1,3.6888794541139363,6336.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
39411,30,1,0,0,51,0,23,0,0,1,0,3.1354942159291497,7224.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
39412,44,0,2,0,60,3,43,1,0,0,0,3.4657359027997265,6949.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
39413,22,1,2,0,65,0,33,0,0,0,0,2.5649493574615367,4993.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
39414,23,0,0,1,86,1,15,1,0,0,0,1.9459101490553132,5819.0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
39415,52,0,0,0,84,0,89,0,1,0,0,3.044522437723423,8106.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39416,26,0,4,0,7,2,33,0,0,0,0,2.8903717578961645,5633.0,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False
39417,31,0,3,1,96,2,27,0,0,0,0,3.044522437723423,8401.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
39418,46,0,3,1,48,0,85,0,0,0,1,2.9444389791664403,5071.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
39419,31,1,0,0,82,3,52,0,0,0,1,2.1972245773362196,8737.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
39420,56,1,0,0,1,1,57,0,0,0,1,2.3978952727983707,6565.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
39421,42,1,2,1,17,0,38,0,0,0,1,3.258096538021482,6164.0,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
39422,21,0,0,0,18,4,75,1,0,0,1,2.5649493574615367,6826.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
39423,25,0,2,0,77,0,52,0,0,0,0,2.302585092994046,5050.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
39424,38,0,2,1,65,4,78,0,0,0,1,3.091042453358316,7855.0,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
39425,52,0,1,0,17,0,70,1,0,0,1,2.833213344056216,5760.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
39426,25,1,3,0,93,2,58,0,0,1,1,2.8903717578961645,8975.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
39427,32,1,1,0,24,0,18,0,0,0,0,1.3862943611198906,5471.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
39428,21,1,0,0,43,4,74,0,0,0,0,1.9459101490553132,10067.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
39429,39,1,2,0,67,1,58,0,0,0,1,1.9459101490553132,6058.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
39430,57,0,0,0,7,0,39,0,0,0,1,2.5649493574615367,3918.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
39431,40,1,1,1,84,3,30,0,0,0,1,3.091042453358316,9511.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False
39432,56,0,1,0,28,2,63,0,0,0,1,3.4965075614664802,9835.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
39433,45,1,2,0,92,1,80,0,0,1,1,3.091042453358316,9641.0,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39434,58,0,0,1,69,0,44,0,0,1,0,3.4965075614664802,9750.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
39435,54,0,0,0,93,3,52,1,0,0,0,0.6931471805599453,3159.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
39436,27,0,2,0,16,2,57,0,0,0,1,1.791759469228055,7450.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
39437,53,0,1,1,73,4,44,1,0,0,1,2.5649493574615367,8014.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
39438,40,1,2,1,7,0,69,0,0,1,0,2.833213344056216,3176.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
39439,50,1,2,0,16,1,80,1,0,0,1,3.4011973816621555,4041.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
39440,40,0,0,0,62,0,99,1,0,1,1,3.1780538303479458,8752.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
39441,21,0,1,1,12,3,35,0,0,0,1,2.0794415416798357,8480.0,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
39442,44,0,1,0,85,4,67,0,0,0,1,3.332204510175204,7790.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True
39443,26,1,0,1,8,4,21,0,0,0,0,2.0794415416798357,4766.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
39444,18,1,2,0,24,1,7,0,0,0,0,1.0986122886681098,8449.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
39445,30,1,0,0,84,1,16,0,0,0,0,1.791759469228055,6714.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
39446,52,0,0,0,4,2,36,1,0,0,1,3.1354942159291497,6654.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
39447,21,1,1,1,64,2,78,1,0,0,0,1.3862943611198906,5198.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
39448,31,1,2,0,51,4,45,0,0,0,1,3.044522437723423,4477.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
39449,22,0,1,0,8,3,46,0,0,0,1,1.6094379124341003,5567.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
39450,40,1,0,0,31,0,23,0,0,1,1,2.8903717578961645,9203.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
39451,29,1,0,0,60,4,23,1,0,0,1,2.833213344056216,8393.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
39452,42,0,2,0,53,1,57,0,0,0,0,3.4339872044851463,7478.0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
39453,39,0,0,0,35,4,32,0,0,0,1,2.9444389791664403,5994.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
39454,35,1,1,0,28,5,43,0,0,0,1,2.6390573296152584,12218.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
39455,59,0,1,0,62,3,36,1,0,0,0,2.6390573296152584,6157.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False
39456,43,1,0,0,14,2,73,1,0,1,1,3.091042453358316,6605.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
39457,44,1,1,1,56,1,61,0,0,1,1,3.1780538303479458,8062.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False
39458,51,0,0,0,71,0,14,0,0,0,0,2.3978952727983707,6275.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
39459,23,0,2,0,24,2,18,0,0,1,1,2.4849066497880004,5867.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
39460,38,1,0,0,31,2,83,0,0,0,1,3.1780538303479458,9460.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
39461,48,0,1,0,71,0,51,0,0,0,1,2.1972245773362196,9546.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
39462,34,1,3,0,38,1,49,0,0,0,1,2.302585092994046,11065.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False
39463,22,0,0,0,19,4,45,0,0,0,1,2.6390573296152584,10926.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
39464,27,0,0,0,26,3,58,0,0,0,1,1.9459101490553132,6290.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
39465,48,0,0,1,24,0,79,0,0,0,0,2.3978952727983707,8170.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
39466,56,0,1,1,33,4,81,0,0,0,1,1.0986122886681098,7451.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
39467,55,1,3,0,54,0,65,1,0,0,1,2.833213344056216,4730.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
39468,49,1,0,0,69,2,93,0,0,0,0,3.332204510175204,7634.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
39469,44,1,3,0,26,2,52,0,0,0,1,3.367295829986474,6017.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
39470,26,1,0,1,43,0,17,0,0,0,1,2.3978952727983707,7070.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
39471,44,1,2,0,77,0,73,1,0,1,1,2.0794415416798357,5571.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
39472,55,1,0,1,28,2,32,0,0,0,0,1.791759469228055,10506.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
39473,41,1,0,0,91,4,15,0,0,0,1,1.0986122886681098,9337.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
39474,29,1,2,0,12,1,45,0,0,0,1,2.9444389791664403,9896.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
39475,37,0,0,0,38,4,58,0,0,0,0,3.4011973816621555,9116.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
39476,46,1,0,0,35,4,36,0,0,1,1,2.0794415416798357,7163.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
39477,35,0,0,0,78,0,60,1,0,0,1,2.70805020110221,3915.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
39478,51,1,0,0,91,1,61,0,0,1,0,3.713572066704308,8346.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False
39479,41,0,0,0,35,0,40,1,0,1,1,3.2188758248682006,5667.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
39480,55,1,0,0,7,4,109,0,0,0,1,3.871201010907891,9188.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
39481,51,1,0,1,48,1,86,1,0,1,1,3.2188758248682006,4276.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
39482,55,0,1,0,96,4,115,0,0,0,0,3.7376696182833684,6777.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False
39483,26,0,1,0,32,5,78,0,0,0,0,2.4849066497880004,7981.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
39484,35,1,0,1,1,2,42,0,0,0,0,2.70805020110221,6111.0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
39485,44,0,1,1,10,4,53,0,0,1,1,3.091042453358316,7142.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
39486,45,1,0,0,2,1,90,0,0,0,1,3.2188758248682006,5540.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
39487,49,0,1,0,78,4,89,0,0,0,1,2.5649493574615367,9505.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
39488,45,0,1,0,66,0,99,1,0,0,1,3.091042453358316,5468.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
39489,49,1,2,1,96,1,35,0,0,0,0,3.4657359027997265,6053.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True
39490,35,1,2,0,40,5,67,0,1,0,0,3.044522437723423,9008.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
39491,36,1,0,0,27,3,42,0,0,0,1,3.295836866004329,9134.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
39492,40,0,0,0,23,0,34,0,1,0,1,1.791759469228055,6595.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False
39493,30,1,0,0,40,1,99,0,0,0,1,3.091042453358316,5190.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
39494,39,0,3,0,27,0,38,0,0,0,1,1.9459101490553132,9323.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
39495,24,1,1,0,87,0,19,1,0,0,0,2.5649493574615367,8391.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
39496,27,0,2,0,56,0,62,1,0,0,1,2.5649493574615367,9724.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
39497,57,1,2,0,41,3,116,0,0,0,1,3.6888794541139363,7714.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
39498,40,0,0,1,48,1,80,0,0,0,0,2.6390573296152584,7766.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
39499,32,0,0,0,34,0,61,1,0,1,0,2.6390573296152584,8815.0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
39500,43,0,1,0,90,1,41,0,0,0,0,3.091042453358316,6173.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
39501,53,1,3,1,25,4,86,0,0,0,1,3.6635616461296463,4661.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
39502,34,1,0,1,82,0,98,0,0,1,1,2.995732273553991,5268.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False
